id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24iid,code.1,name.1,address.1,prefecture.1,tel.1,corporation.1,director.1,established.1,bed_type_and_count.1,facility_type.1,col12.1,col13.1,col14.1,col15.1,col16.1,col17.1,col18.1,col19.1,col20.1,col21.1,col22.1,col23.1,col24
2158.0,41-3555-7,菜の花歯科診療室,〒085－0816,釧路市貝塚２丁目１５番２４号,0154-44-5566,舛潟　尚樹,舛潟　尚樹 / 新規 / 令7. 6. 15,平19. 6. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2159.0,41-3556-5,ぼうだ歯科医院,〒085－0046,釧路市新橋大通８丁目２番１６号,0154-65-6000,棒田　健詩,棒田　健詩 / 新規 / 令元. 7. 15,平19. 7. 15,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2160.0,41-3557-3,ふくろう歯科,〒084－0906,釧路市鳥取大通６丁目９－５,0154-53-0977,岡田　泰宏,岡田　泰宏 / 新規 / 令元. 12. 1,平19. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2161.0,41-3558-1,医療法人社団　あい歯科クリニック,〒085－0826,釧路市城山２丁目４番２８号,0154-44-1180,医療法人社団　あい歯科クリニック,伊藤　暢康 / 組織変更 / 令2. 3. 1,平20. 3. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2162.0,41-3559-9,栄歯科クリニック,〒085－0035,釧路市共栄大通９丁目１番４号,0154-25-0911,志田　杜人,志田　杜人 / 交代 / 令2. 4. 1,平20. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2163.0,41-3563-1,阿寒歯科診療所,〒085－0215,釧路市阿寒町中央１丁目３番１４号,0154-66-3157,大澤　正幸,大澤　正幸 / 交代 / 令3. 4. 1,平21. 4. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2164.0,41-3565-6,音別歯科診療所,〒088－0116,釧路市音別町中園１丁目４８番地２,01547-6-3459,山口　國春,山口　國春 / 交代 / 令3. 4. 1,平21. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2165.0,41-3566-4,長谷川歯科クリニック,〒085－0042,釧路市若草町１７－１３,0154-65-9222,長谷川　敦,長谷川　敦 / 新規 / 令3. 10. 1,平21. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2166.0,41-3569-8,カミング歯科医院,〒086－1126,標津郡中標津町西６条北６丁目３－１７,0153-73-4418,藤本　正幸,藤本　正幸 / 移動 / 令4. 7. 1,平22. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2167.0,41-3571-4,医療法人社団厚浜会　うえだ歯科医院,〒088－1128,厚岸郡厚岸町港町４丁目１７０番地,0153-68-9222,医療法人社団厚浜会,上田　耕平 / 組織変更 / 令4. 10. 1,平22. 10. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2168.0,41-3572-2,オーク歯科クリニック,〒084－0910,釧路市昭和中央４丁目１８－１イオン釧路昭和ＳＣ１Ｆ,0154-55-7154,医療法人社団　愛北,柏尾　達也 / 組織変更 / 令4. 11. 1,平22. 11. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2169.0,41-3573-0,みはら歯科クリニック,〒085－0065,釧路市美原２丁目１７番１号,0154-64-6480,増田　貴大,増田　貴大 / 新規 / 令4. 11. 1,平22. 11. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2170.0,41-3574-8,医療法人社団すみれ会　高岡歯科,〒085－0061,釧路市芦野５丁目２７番１１号,0154-38-5336,医療法人社団すみれ会,高岡　慈郎 / 組織変更 / 令5. 4. 1,平23. 4. 1,歯科、歯周病科　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2171.0,41-3577-1,のんの歯科クリニック,〒084－0907,釧路市鳥取北５丁目５番２０号,0154-65-5262,大坂　征範,大坂　征範 / 新規 / 令5. 7. 1,平23. 7. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2172.0,41-3578-9,たなか歯科クリニック,〒085－0051,釧路市光陽町１９番１３号,0154-25-8241,田中　純,田中　純 / 組織変更 / 令5. 7. 1,平23. 7. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2173.0,41-3581-3,どいがみ歯科医院,〒086－1111,標津郡中標津町西１１条南７丁目１４,0153-74-8118,土井上　輝夫,土井上　輝夫 / 新規 / 令5. 11. 1,平23. 11. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2174.0,41-3586-2,医療法人社団　かねこ歯科クリニック,〒085－0005,釧路市松浦町３番３号,0154-31-1050,医療法人社団　かねこ歯科クリニック,金子　峰夫 / 組織変更 / 令7. 5. 1,平25. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2175.0,41-3588-8,津田歯科医院,〒088－0301,白糠郡白糠町東１条南２丁目１－３６,01547-2-4610,津田　正博,津田　正博 / 新規 / 令元. 10. 1,平25. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2176.0,41-3589-6,愛国ゆたか歯科,〒085－0058,釧路市愛国東３丁目９番１５号,0154-38-0038,医療法人社団　愛国ゆたか歯科,佐々木　豊 / 組織変更 / 令2. 5. 1,平26. 5. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2177.0,41-3590-4,光陽町歯科クリニック,〒085－0051,釧路市光陽町１４－７,0154-68-4144,山本　誠,山本　誠 / 新規 / 令2. 9. 1,平26. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2178.0,41-3591-2,村上歯科口腔外科医院,〒088－0116,釧路市音別町中園１丁目１３０,01547-6-0608,村上　有二,村上　有二 / 新規 / 令2. 11. 1,平26. 11. 1,歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2179.0,41-3594-6,クボタデンタルクリニック,〒085－0831,釧路市住吉１丁目９番１８号,0154-42-8148,医療法人社団クボタデンタルクリニック,窪田　幸徳 / 組織変更 / 令3. 5. 1,平27. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2180.0,41-3595-3,こまば歯科,〒085－0048,釧路市駒場町１番２号,0154-31-7373,葛巻　秀敏,葛巻　秀敏 / 交代 / 令3. 11. 1,平27. 11. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2181.0,41-3597-9,はぁと歯科クリニック,〒085－0806,釧路市武佐３丁目４７番１１号,0154-47-2929,医療法人社団三上,三上　建 / 組織変更 / 令5. 10. 1,平29. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2182.0,41-3598-7,医療法人あかつき　あかつき総合歯科,〒085－0057,釧路市愛国西１－１３－１,0154-65-8241,医療法人あかつき,窪田　正樹 / 新規 / 令5. 11. 1,平29. 11. 1,歯　歯外　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2183.0,41-3599-5,もみの木ファミリー歯科,〒084－0912,釧路市星が浦大通２丁目６番１号ぴあざフクハラ星が浦店内,0154-55-3303,髙松　伸悟,髙松　伸悟 / 交代 / 令7. 2. 1,平31. 2. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2184.0,41-3600-1,阿寒湖畔歯科診療所,〒085－0467,釧路市阿寒町阿寒湖温泉２－５－２０,0154-67-2429,石田　淳,石田　淳 / 交代 / 令7. 4. 1,平31. 4. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2185.0,41-3601-9,なみき歯科,〒086－1002,標津郡中標津町東２条南７丁目４番３,0153-74-8007,六車　浩一郎,六車　浩一郎 / 移動 / 令元. 11. 1,令元. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2186.0,41-3602-7,ファミリー歯科クリニック,〒088－0621,釧路郡釧路町桂木１丁目１－７,0154-37-8800,赤岡　邦達,赤岡　邦達 / 交代 / 令2. 11. 1,令2. 11. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2187.0,41-3603-5,医療法人歯峰会中標津歯科診療所,〒086－1166,標津郡中標津町緑町南１丁目２番地５,0153-72-5511,医療法人　歯峰会,松元　裕樹 / 移動 / 令2. 11. 17,令2. 11. 17,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2188.0,41-3605-0,鶴居歯科診療所,〒085－1206,阿寒郡鶴居村鶴居東４丁目５４番地,0154-64-2905,中村　正利,中村　正利 / 交代 / 令3. 7. 1,令3. 7. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2189.0,41-3606-8,遠藤歯科医院,〒085－0012,釧路市川上町４丁目２番地９,0154-24-2593,遠藤　真,遠藤　真 / 交代 / 令3. 7. 10,令3. 7. 10,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2190.0,41-3608-4,ひらい歯科クリニック,〒085－0805,釧路市桜ケ岡２丁目６番１０号,0154-64-1834,平井　尚哉,平井　尚哉 / 新規 / 令5. 4. 1,令5. 4. 1,歯　歯外　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2191.0,41-3609-2,よねざわ歯科医院,〒088－2301,川上郡標茶町旭２丁目１－１６,015-486-7086,米澤　輝久,米澤　輝久 / 新規 / 令5. 6. 1,令5. 6. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2192.0,41-3610-0,医療法人社団厚浜会　すずらん歯科,〒088－0623,釧路郡釧路町光和５丁目３１番地,0154-38-8841,医療法人社団厚浜会　理事長　上田　耕平,佐藤　佑哉 / 交代 / 令5. 10. 1,令5. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2193.0,41-3611-8,パール歯科医院,〒084－0912,釧路市星が浦大通２丁目８番６号,0154-52-6480,阿部　格,阿部　格 / 組織変更 / 令5. 10. 1,令5. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2194.0,47-3143-9,更別村歯科診療所,〒089－1500,河西郡更別村字更別南１線９３番地１０,0155-52-2128,更別村,足澤　明彦 / 新規 / 令6. 7. 15,昭48. 7. 15,歯　小歯　矯歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2195.0,47-3145-4,塚本歯科医院,〒083－0022,中川郡池田町字西２条７丁目８番地,01557-2-3200,塚本　博文,塚本　博文 / 新規 / 令6. 8. 15,昭48. 8. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2196.0,47-3166-0,家内歯科医院,〒082－0032,河西郡芽室町西２条２丁目１５,0155-62-4882,家内　典夫,家内　典夫 / 新規 / 令6. 9. 1,昭51. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2197.0,47-3167-8,忠類歯科診療所,〒089－1707,中川郡幕別町忠類錦町４３９番１,01558-8-2443,幕別町,曽山　嗣仁 / 新規 / 令6. 8. 23,昭51. 8. 23,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2198.0,47-3217-1,大樹町歯科診療所,〒089－2143,広尾郡大樹町３条通１８番地９,01558-6-4084,大樹町,京谷　廣之 / 新規 / 令5. 11. 1,昭56. 11. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2199.0,47-3221-3,有田歯科,〒080－0016,帯広市西６条南４丁目１４番地,0155-24-0121,有田　修造,有田　修造 / 新規 / 令6. 1. 1,昭57. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2200.0,47-3227-0,恵愛歯科クリニック,〒080－0803,帯広市東３条南１１丁目１０番１,0155-22-8877,加藤　謙一,加藤　謙一 / 新規 / 令6. 8. 15,昭57. 8. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2201.0,47-3229-6,小林歯科医院,〒080－0011,帯広市西１条南１０丁目１９番地,0155-23-4454,小林　晃,小林　晃 / 交代 / 令3. 12. 1,昭57. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2202.0,47-3237-9,吉川歯科医院,〒080－0021,帯広市西１１条南４丁目５番地１,0155-36-7700,吉川　克己,吉川　克己 / 新規 / 令4. 9. 1,昭58. 9. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2203.0,47-3244-5,兼松歯科医院,〒080－0838,帯広市大空町３丁目１４番地８,0155-48-8281,兼松　芳尚,兼松　芳尚 / 新規 / 令5. 4. 15,昭59. 4. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2204.0,47-3250-2,鈴木愼一歯科医院,〒080－2471,帯広市西２１条南２丁目４５番２号,0155-36-0088,鈴木　愼一,鈴木　愼一 / 新規 / 令5. 8. 15,昭59. 8. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2205.0,47-3252-8,武田重喜歯科医院,〒080－0026,帯広市西１６条南４丁目４４番１８号,0155-23-4724,武田　重喜,武田　重喜 / 新規 / 令5. 10. 1,昭59. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2206.0,47-3263-5,森の泉歯科医院,〒080－0013,帯広市西３南４丁目,0155-25-4620,阿部　厚樹,阿部　厚樹 / 移動 / 令6. 5. 1,昭60. 5. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2207.0,47-3270-0,酒井歯科医院,〒080－0010,帯広市大通南１０丁目１９番地,0155-23-4480,酒井　敬司,酒井　敬司 / 交代 / 令4. 4. 1,昭61. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2208.0,47-3273-4,わたなべビル歯科医院,〒080－0012,帯広市西２条南８丁目４番地渡辺ビル２階,0155-21-4141,渡邊　聡,渡邊　聡 / 新規 / 令4. 7. 1,昭61. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2209.0,47-3280-9,医療法人社団　緑陽台歯科診療所,〒080－0317,河東郡音更町緑陽台仲区１１番地２,0155-31-7200,医療法人社団　緑陽台歯科診療所　理事長　栗原　延茂,栗原　延好 / 組織変更 / 令5. 4. 1,昭62. 4. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2210.0,47-3291-6,柴多歯科医院,〒080－2469,帯広市西１９条南５丁目１２番９,0155-35-0011,柴多　浩一,柴多　浩一 / 新規 / 令6. 6. 1,昭63. 6. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2211.0,47-3295-7,自由ヶ丘歯科クリニック,〒080－0848,帯広市自由ヶ丘２丁目１番地５,0155-36-8903,米谷　博幸,米谷　博幸 / 新規 / 令6. 7. 15,昭63. 7. 15,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2212.0,47-3298-1,正木歯科診療室,〒082－0030,河西郡芽室町本通５丁目１１番地１,0155-62-5555,正木　俊二,正木　俊二 / 新規 / 令6. 8. 1,昭63. 8. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2213.0,47-3303-9,武田歯科クリニック,〒080－0832,帯広市西５条南３９丁目４番２号,0155-48-5775,武田　日出喜,武田　日出喜 / 移動 / 令6. 11. 10,昭63. 11. 10,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2214.0,47-3317-9,医療法人社団　斉藤歯科医院,〒080－0019,帯広市西９条南１３丁目４番地４,0155-23-8110,医療法人社団斉藤歯科医院,斉藤　憲生 / 組織変更 / 令4. 7. 1,平元. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2215.0,47-3320-3,木野歯科医院,〒080－0111,河東郡音更町木野大通東４丁目２,0155-31-1023,柳井　大正,柳井　大正 / 交代 / 令4. 8. 1,平元. 8. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2216.0,47-3326-0,医療法人社団　コスモ歯科高田医院,〒080－0012,帯広市西２条南２１丁目２番地２,0155-24-8758,医療法人社団　コスモ歯科高田医院,高田　将成 / 組織変更 / 令4. 10. 1,平元. 10. 1,歯　矯歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2217.0,47-3331-0,医療法人社団　大内歯科医院,〒089－0532,中川郡幕別町札内豊町２５番地の１０,0155-56-5223,医療法人社団　大内歯科医院,大内　学 / 組織変更 / 令5. 1. 1,平2. 1. 1,歯　小歯　歯外 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2218.0,47-3332-8,すずらん歯科医院,〒080－0315,河東郡音更町共栄台東１０丁目１番地１７,0155-31-5050,緒方　清一,緒方　清一 / 交代 / 令5. 3. 1,平2. 3. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2219.0,47-3336-9,デンタルクリニックすぎむら,〒080－2475,帯広市西２５条南１丁目１４番地１２,0155-37-3350,杉村　明邦,杉村　明邦 / 新規 / 令5. 7. 1,平2. 7. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2220.0,47-3337-7,医療法人社団　佐々木歯科医院,〒080－0016,帯広市西６条南９丁目１番地,0155-22-2827,医療法人社団　佐々木歯科医院,佐々木　嘉晃 / 組織変更 / 令5. 7. 1,平2. 7. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2221.0,47-3341-9,医療法人社団　村松歯科医院,〒089－0551,中川郡幕別町札内泉町７６番地の１,0155-56-3600,医療法人社団　村松歯科医院,村松　晋 / 組織変更 / 令5. 9. 1,平2. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2222.0,47-3345-0,医療法人社団　小口歯科医院,〒080－2469,帯広市西１９条南２丁目２８番１９号,0155-33-9800,医療法人社団　小口歯科医院,小口　順正 / 組織変更 / 令5. 10. 1,平2. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2223.0,47-3350-0,浦幌歯科診療所,〒089－5615,十勝郡浦幌町字新町１５番地９,0155-6-3039,坪内　徹郎,坪内　徹郎 / 移動 / 令5. 12. 3,平2. 12. 3,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2224.0,47-3351-8,医療法人社団　音更歯科医院,〒080－0332,河東郡音更町雄飛が丘仲区１番地２３２,0155-42-3388,医療法人社団　音更歯科医院,成井　勝美 / 組織変更 / 令6. 4. 1,平3. 4. 1,歯　小歯　矯歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2225.0,47-3358-3,國安歯科医院,〒089－0541,中川郡幕別町札内青葉町１６番１０,0155-56-6588,國安　克尚,國安　克尚 / 新規 / 令6. 9. 1,平3. 9. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2226.0,47-3360-9,小口歯科医院,〒080－0101,河東郡音更町大通１０丁目７番地,0155-42-2518,小口　雅秋,小口　雅秋 / 交代 / 令6. 9. 9,平3. 9. 9,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2227.0,47-3361-7,むらはし歯科医院,〒080－1200,河東郡士幌町字士幌西２線１６７番地９,01564-5-4439,村橋　政洋,村橋　政洋 / 新規 / 令6. 11. 1,平3. 11. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2228.0,47-3363-3,わだ歯科クリニック,〒080－2470,帯広市西２０条南３丁目１番６号,0155-34-2001,医療法人社団和海会,和田　大海 / 交代 / 令4. 1. 1,平4. 1. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2229.0,47-3365-8,十勝歯科保健センター,〒080－0807,帯広市東７条南９丁目１５番３,0155-25-2172,社団法人十勝歯科医師会,大瀧　逹哉 / 新規 / 令4. 2. 15,平4. 2. 15,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2230.0,47-3366-6,はたやま歯科医院,〒080－0045,帯広市西１５条北５丁目２番地６,0155-36-8148,畑山　直之,畑山　直之 / 新規 / 令4. 3. 1,平4. 3. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2231.0,47-3371-6,おおたき歯科,〒080－2471,帯広市西２１条南３丁目２－５,0155-36-2418,大滝　達哉,大滝　達哉 / 新規 / 令4. 5. 1,平4. 5. 1,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2232.0,47-3376-5,のえこども歯科,〒080－0015,帯広市西５条南２２丁目１番地４,0155-22-4177,野江　康郎,野江　康郎 / 新規 / 令4. 9. 15,平4. 9. 15,歯　矯歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2233.0,47-3377-3,さいとう正彦歯科,〒080－0047,帯広市西１７条北２丁目１６番３０号,0155-34-8211,斉藤　正彦,斉藤　正彦 / 新規 / 令4. 10. 1,平4. 10. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2234.0,47-3378-1,歯科クリニック共栄台,〒080－0315,河東郡音更町共栄台東１３丁目３番地,0155-31-3939,山口　陽義,山口　陽義 / 新規 / 令4. 10. 1,平4. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2235.0,47-3379-9,上士幌歯科クリニック,〒080－1408,河東郡上士幌町字上士幌東４線２４１番地,01564-2-2243,山本　英一,山本　英一 / 新規 / 令4. 10. 1,平4. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2236.0,47-3380-7,西本歯科医院,〒080－0042,帯広市西１２条北６丁目３番地,0155-36-4180,西本　毅士,西本　毅士 / 新規 / 令4. 10. 1,平4. 10. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2237.0,47-3382-3,かとう歯科,〒089－3314,中川郡本別町南２丁目１番地,01562-2-3311,加藤　英俊,加藤　英俊 / 新規 / 令4. 12. 1,平4. 12. 1,歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2238.0,47-3383-1,医療法人社団　岸上歯科医院,〒080－0111,河東郡音更町木野大通東８丁目４番地２１号,0155-31-7711,医療法人社団　岸上歯科医院,岸上　恵一 / 組織変更 / 令4. 12. 1,平4. 12. 1,歯　小歯 / 現存,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

2239.0,47-3388-0,ウエストデンタルクリニック,〒080－0027,帯広市西１７条南３丁目２４番２８号,0155-35-0418,大和田　三朗,大和田　三朗 / 新規 / 令5. 9. 1,平5. 9. 1,歯　矯歯　小歯 / 休止,診療所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
